57,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Belo Horizonte,mortes por 100 mil habitantes,2000,22.7
57,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Belo Horizonte,mortes por 100 mil hab.,2000,10.1
57,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Belo Horizonte,mortes por 100 mil hab.,2000,0.5
57,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Belo Horizonte,mortes por 100 mil hab.,2000,1.9
57,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Belo Horizonte,mortes por 100 mil hab.,2000,2
57,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Belo Horizonte,%,2000,61
58,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Boa Vista,mortes por 100 mil habitantes,2000,32.4
58,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Boa Vista,mortes por 100 mil hab.,2000,6.5
58,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Boa Vista,mortes por 100 mil hab.,2000,4.5
58,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Boa Vista,mortes por 100 mil hab.,2000,7
58,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Boa Vista,mortes por 100 mil hab.,2000,11.5
58,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Boa Vista,%,2000,72
59,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Brasília,mortes por 100 mil habitantes,2000,28.3
59,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Brasília,mortes por 100 mil hab.,2000,11.1
59,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Brasília,mortes por 100 mil hab.,2000,0.4
59,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Brasília,mortes por 100 mil hab.,2000,14.1
59,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Brasília,mortes por 100 mil hab.,2000,0.7
59,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Brasília,%,2000,77
60,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Campo Grande,mortes por 100 mil habitantes,2000,21.5
60,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Campo Grande,mortes por 100 mil hab.,2000,3.6
60,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Campo Grande,mortes por 100 mil hab.,2000,0.8
60,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Campo Grande,mortes por 100 mil hab.,2000,0.5
60,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Campo Grande,mortes por 100 mil hab.,2000,2.6
60,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Campo Grande,%,2000,32
61,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Cuiabá,mortes por 100 mil habitantes,2000,35
61,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Cuiabá,mortes por 100 mil hab.,2000,11.8
61,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Cuiabá,mortes por 100 mil hab.,2000,1
61,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Cuiabá,mortes por 100 mil hab.,2000,9.3
61,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Cuiabá,mortes por 100 mil hab.,2000,4.1
61,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Cuiabá,%,2000,55
62,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Curitiba,mortes por 100 mil habitantes,2000,29.2
62,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Curitiba,mortes por 100 mil hab.,2000,6.2
62,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Curitiba,mortes por 100 mil hab.,2000,0.5
62,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Curitiba,mortes por 100 mil hab.,2000,3.8
62,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Curitiba,mortes por 100 mil hab.,2000,1.3
62,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Curitiba,%,2000,10
63,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Florianópolis,mortes por 100 mil habitantes,2000,27.5
63,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Florianópolis,mortes por 100 mil hab.,2000,11.7
63,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Florianópolis,mortes por 100 mil hab.,2000,1.8
63,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Florianópolis,mortes por 100 mil hab.,2000,4.1
63,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Florianópolis,mortes por 100 mil hab.,2000,3.8
63,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Florianópolis,%,2000,12
64,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Fortaleza,mortes por 100 mil habitantes,2000,20.4
64,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Fortaleza,mortes por 100 mil hab.,2000,9.8
64,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Fortaleza,mortes por 100 mil hab.,2000,0.9
64,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Fortaleza,mortes por 100 mil hab.,2000,3
64,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Fortaleza,mortes por 100 mil hab.,2000,3.2
64,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Fortaleza,%,2000,55
65,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Goiânia,mortes por 100 mil habitantes,2000,44.5
65,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Goiânia,mortes por 100 mil hab.,2000,8.3
65,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Goiânia,mortes por 100 mil hab.,2000,2.7
65,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Goiânia,mortes por 100 mil hab.,2000,5.5
65,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Goiânia,mortes por 100 mil hab.,2000,8.2
65,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Goiânia,%,2000,33
66,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - João Pessoa,mortes por 100 mil habitantes,2000,26.1
66,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - João Pessoa,mortes por 100 mil hab.,2000,5.5
66,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - João Pessoa,mortes por 100 mil hab.,2000,0.3
66,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - João Pessoa,mortes por 100 mil hab.,2000,9.4
66,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - João Pessoa,mortes por 100 mil hab.,2000,0.7
66,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - João Pessoa,%,2000,74
67,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Macapá,mortes por 100 mil habitantes,2000,29.3
67,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Macapá,mortes por 100 mil hab.,2000,9.2
67,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Macapá,mortes por 100 mil hab.,2000,0.4
67,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Macapá,mortes por 100 mil hab.,2000,7.4
67,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Macapá,mortes por 100 mil hab.,2000,0.7
67,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Macapá,%,2000,84
68,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Maceió,mortes por 100 mil habitantes,2000,30.6
68,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Maceió,mortes por 100 mil hab.,2000,23.1
68,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Maceió,mortes por 100 mil hab.,2000,0.4
68,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Maceió,mortes por 100 mil hab.,2000,2.8
68,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Maceió,mortes por 100 mil hab.,2000,1.6
68,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Maceió,%,2000,60
69,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Manaus,mortes por 100 mil habitantes,2000,18.3
69,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Manaus,mortes por 100 mil hab.,2000,8.8
69,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Manaus,mortes por 100 mil hab.,2000,0.7
69,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Manaus,mortes por 100 mil hab.,2000,3.2
69,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Manaus,mortes por 100 mil hab.,2000,3.3
69,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Manaus,%,2000,91
70,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Natal,mortes por 100 mil habitantes,2000,21.8
70,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Natal,mortes por 100 mil hab.,2000,7.2
70,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Natal,mortes por 100 mil hab.,2000,0.3
70,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Natal,mortes por 100 mil hab.,2000,7.3
70,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Natal,mortes por 100 mil hab.,2000,4.2
70,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Natal,%,2000,63
71,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Palmas,mortes por 100 mil habitantes,2000,53.9
71,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Palmas,mortes por 100 mil hab.,2000,10.2
71,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Palmas,mortes por 100 mil hab.,2000,5.1
71,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Palmas,mortes por 100 mil hab.,2000,24.8
71,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Palmas,mortes por 100 mil hab.,2000,6.6
71,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Palmas,%,2000,42
72,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Porto Alegre,mortes por 100 mil habitantes,2000,26.8
72,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Porto Alegre,mortes por 100 mil hab.,2000,8.2
72,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Porto Alegre,mortes por 100 mil hab.,2000,0.3
72,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Porto Alegre,mortes por 100 mil hab.,2000,0.7
72,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Porto Alegre,mortes por 100 mil hab.,2000,1.1
72,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Porto Alegre,%,2000,10
73,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Porto Velho,mortes por 100 mil habitantes,2000,35.9
73,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Porto Velho,mortes por 100 mil hab.,2000,0
73,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Porto Velho,mortes por 100 mil hab.,2000,0
73,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Porto Velho,mortes por 100 mil hab.,2000,0
73,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Porto Velho,mortes por 100 mil hab.,2000,1.5
73,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Porto Velho,%,2000,57
74,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Recife,mortes por 100 mil habitantes,2000,36
74,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Recife,mortes por 100 mil hab.,2000,16.9
74,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Recife,mortes por 100 mil hab.,2000,0.9
74,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Recife,mortes por 100 mil hab.,2000,3.4
74,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Recife,mortes por 100 mil hab.,2000,2.8
74,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Recife,%,2000,80
75,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Rio Branco,mortes por 100 mil habitantes,2000,28.5
75,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Rio Branco,mortes por 100 mil hab.,2000,12.6
75,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Rio Branco,mortes por 100 mil hab.,2000,0.4
75,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Rio Branco,mortes por 100 mil hab.,2000,9.5
75,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Rio Branco,mortes por 100 mil hab.,2000,5.1
75,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Rio Branco,%,2000,26
76,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Rio de Janeiro,mortes por 100 mil habitantes,2000,17.5
76,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Rio de Janeiro,mortes por 100 mil hab.,2000,10.9
76,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Rio de Janeiro,mortes por 100 mil hab.,2000,0
76,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Rio de Janeiro,mortes por 100 mil hab.,2000,0.7
76,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Rio de Janeiro,mortes por 100 mil hab.,2000,0.2
76,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Rio de Janeiro,%,2000,42
77,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - Salvador,mortes por 100 mil habitantes,2000,5
77,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - Salvador,mortes por 100 mil hab.,2000,1.3
77,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - Salvador,mortes por 100 mil hab.,2000,0
77,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - Salvador,mortes por 100 mil hab.,2000,1.2
77,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - Salvador,mortes por 100 mil hab.,2000,0.2
77,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - Salvador,%,2000,87
78,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - São Luís,mortes por 100 mil habitantes,2000,12.5
78,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - São Luís,mortes por 100 mil hab.,2000,4.8
78,18,tx_mort_cicl,Número de mortes de ciclistas em acidentes de transporte por 100 mil habitantes.,Taxa de mortalidade de ciclistas em acidentes de transporte - São Luís,mortes por 100 mil hab.,2000,0.6
78,19,tx_mort_auto,Número de mortes de ocupantes de automóveis por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de ocupantes de automóvel em acidentes de transporte - São Luís,mortes por 100 mil hab.,2000,2.9
78,20,tx_mort_moto,Número de mortes de motociclistas por acidentes de transporte por 100 mil habitantes,Taxa de mortalidade de motociclistas em acidentes de transporte - São Luís,mortes por 100 mil hab.,2000,1
78,30,perc_morte_negros,-,Percentual de negros nas mortes em acidentes de transporte - São Luís,%,2000,89
79,7,tx_mort_tot,"Número de mortes em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, menor o desempenho.",Taxa de mortalidade em acidentes de transporte - São Paulo,mortes por 100 mil habitantes,2000,6.9
79,17,tx_mort_ped,"Número de mortes de pedestres em acidentes de transporte por 100 mil habitantes. Quanto maior o valor, pior o desempenho.",Taxa de mortalidade de pedestres em acidentes de transporte - São Paulo,mortes por 100 mil hab.,2000,2.7
